fn,adult,name,date_recorded,call_type,rendition_num
HPiHPi4748_110706-WhineC-17.wav,True,HPiHPi4748,2011-07-06,WhineC,17
LblBla4419_130416-Ne-37.wav,True,LblBla4419,2013-04-16,Ne,37
Unknown01F_110405-NestC-02.wav,True,Unknown01F,2011-04-05,NestC,02
YelGre5275_110629-TukC-08.wav,True,YelGre5275,2011-06-29,TukC,08
BluRas07dd_110429-DC-21.wav,True,BluRas07dd,2011-04-29,DC,21
WhiRas44dd_110620-DC-21.wav,True,WhiRas44dd,2011-06-20,DC,21
WhiRas44dd_110815-ThuckC-10.wav,True,WhiRas44dd,2011-08-15,ThuckC,10
WhiBlu5698_110329-TetC-18.wav,True,WhiBlu5698,2011-03-29,TetC,18
WhiLbl0010_110607-TukC-05.wav,True,WhiLbl0010,2011-06-07,TukC,05
YelOra2575_110615-TetC-15.wav,True,YelOra2575,2011-06-15,TetC,15
PurRas20dd_110411-TetC-22.wav,True,PurRas20dd,2011-04-11,TetC,22
YelOra2575_110630-DC-29.wav,True,YelOra2575,2011-06-30,DC,29
BlaBla0506_110302-NekakleC-03.wav,True,BlaBla0506,2011-03-02,NekakleC,03
GreWhi1242_130416-Te-25.wav,True,GreWhi1242,2013-04-16,Te,25
WhiRas44dd_110815-ThuckC-34.wav,True,WhiRas44dd,2011-08-15,ThuckC,34
LblRed0613_110920-TetC-15.wav,True,LblRed0613,2011-09-20,TetC,15
YelOra2575_110615-TetC-25.wav,True,YelOra2575,2011-06-15,TetC,25
GreGre6364_130416-Te-21.wav,True,GreGre6364,2013-04-16,Te,21
HPiHPi4748_110706-NestC-41.wav,True,HPiHPi4748,2011-07-06,NestC,41
WhiWhi1415_110405-ThuC-14.wav,True,WhiWhi1415,2011-04-05,ThuC,14
LblRed0613_110920-TetC-07.wav,True,LblRed0613,2011-09-20,TetC,07
LblBla4419_130416-Ne-25.wav,True,LblBla4419,2013-04-16,Ne,25
HPiHPi4748_110616-DC-07.wav,True,HPiHPi4748,2011-06-16,DC,07
YelGre5275_110616-DC-13.wav,True,YelGre5275,2011-06-16,DC,13
WhiLbl0010_110606-NestC-24.wav,True,WhiLbl0010,2011-06-06,NestC,24
YelOra2575_110728-Song-26.wav,True,YelOra2575,2011-07-28,Song,26
YelGre5275_110615-TetC-04.wav,True,YelGre5275,2011-06-15,TetC,04
LblRed0613_110920-NestC-27.wav,True,LblRed0613,2011-09-20,NestC,27
BluRas07dd_110429-DC-18.wav,True,BluRas07dd,2011-04-29,DC,18
GraGra0201_110622-NestCSeq-11.wav,True,GraGra0201,2011-06-22,NestCSeq,11
BlaLbl8026_110609-NestC-26.wav,True,BlaLbl8026,2011-06-09,NestC,26
LblRed0613_110920-WhineC-02.wav,True,LblRed0613,2011-09-20,WhineC,02
LblRed0613_111202-TukC-07.wav,True,LblRed0613,2011-12-02,TukC,07
GraGra0201_110620-TukC-20.wav,True,GraGra0201,2011-06-20,TukC,20
BluRas07dd_110421-DC-07.wav,True,BluRas07dd,2011-04-21,DC,07
GreRas2400_110615_TetC-14.wav,True,GreRas2400,2011-06-15,TetC,14
WhiLbl0010_110607-TukC-18.wav,True,WhiLbl0010,2011-06-07,TukC,18
GreOra1817_110729-ThukC-32.wav,True,GreOra1817,2011-07-29,ThukC,32
YelGre5275_110615-DC-01.wav,True,YelGre5275,2011-06-15,DC,01
LblBla4548_130416-NeSeq-43.wav,True,LblBla4548,2013-04-16,NeSeq,43
LblBlu1630_110225-Beggseq-01.wav,True,LblBlu1630,2011-02-25,Beggseq,01
WhiLbl0010_110607-TukC-10.wav,True,WhiLbl0010,2011-06-07,TukC,10
HPiHPi4748_110701-TukC-19.wav,True,HPiHPi4748,2011-07-01,TukC,19
PurRas20dd_110425-AggC-08.wav,True,PurRas20dd,2011-04-25,AggC,08
WhiWhi1415_110405-ThuC-26.wav,True,WhiWhi1415,2011-04-05,ThuC,26
LblRed0613_110920-NestSeq-31.wav,True,LblRed0613,2011-09-20,NestSeq,31
LblBla4548_130418-Wh-15.wav,True,LblBla4548,2013-04-18,Wh,15
HPiHPi4748_110701-TukC-18.wav,True,HPiHPi4748,2011-07-01,TukC,18
WhiLbl0010_110608-AggC-27.wav,True,WhiLbl0010,2011-06-08,AggC,27
LblRed0613_111121-ThukC-16.wav,True,LblRed0613,2011-11-21,ThukC,16
LblBla4419_130416-Ne-18.wav,True,LblBla4419,2013-04-16,Ne,18
BlaBla0506_110302-NekakleC-10.wav,True,BlaBla0506,2011-03-02,NekakleC,10
BluRas61dd_110422-Song-11.wav,True,BluRas61dd,2011-04-22,Song,11
LblBla4419_130416-Ne-51.wav,True,LblBla4419,2013-04-16,Ne,51
GreOra1817_110728-ThukC-01.wav,True,GreOra1817,2011-07-28,ThukC,01
WhiBlu4818_110405-DC-05.wav,True,WhiBlu4818,2011-04-05,DC,05
GreWhi1242_130416-Te-16.wav,True,GreWhi1242,2013-04-16,Te,16
HPiHPi4748_110701-AggC-26.wav,True,HPiHPi4748,2011-07-01,AggC,26
YelGre5275_110622-NestC-23.wav,True,YelGre5275,2011-06-22,NestC,23
PurRas20dd_110429-DC-10.wav,True,PurRas20dd,2011-04-29,DC,10
BlaBla0506_110304-AggC-09.wav,True,BlaBla0506,2011-03-04,AggC,09
LblBla4419_130416-Ne-35.wav,True,LblBla4419,2013-04-16,Ne,35
YelOra2575_110615-TetC-05.wav,True,YelOra2575,2011-06-15,TetC,05
HPiHPi4748_110706-NestC-40.wav,True,HPiHPi4748,2011-07-06,NestC,40
WhiBlu4917_110328-DC-08.wav,True,WhiBlu4917,2011-03-28,DC,08
YelGre5275_110616-DC-14.wav,True,YelGre5275,2011-06-16,DC,14
GraGra0201_110907-ThuckC-40.wav,True,GraGra0201,2011-09-07,ThuckC,40
WhiBlu4917_110318-TetC-22.wav,True,WhiBlu4917,2011-03-18,TetC,22
WhiWhi1415_110405-NestC-06.wav,True,WhiWhi1415,2011-04-05,NestC,06
Unknown00F_110328-DC-04.wav,True,Unknown00F,2011-03-28,DC,04
HPiHPi4748_110801-ThuckC-26.wav,True,HPiHPi4748,2011-08-01,ThuckC,26
GreRas2400_110615_TetC-12.wav,True,GreRas2400,2011-06-15,TetC,12
BlaBla0506_110302-DC-08.wav,True,BlaBla0506,2011-03-02,DC,08
GraLbl0457_110411-TetC-05.wav,True,GraLbl0457,2011-04-11,TetC,05
YelOra2575_110630-DC-49.wav,True,YelOra2575,2011-06-30,DC,49
GraGra0201_110617-TetC-23.wav,True,GraGra0201,2011-06-17,TetC,23
GraLbl0457_110603-NestC-18.wav,True,GraLbl0457,2011-06-03,NestC,18
WhiWhi1415_110328-TetC-33.wav,True,WhiWhi1415,2011-03-28,TetC,33
LblBla4548_130417-DC-01.wav,True,LblBla4548,2013-04-17,DC,01
LblRed0613_110920-So-32.wav,True,LblRed0613,2011-09-20,So,32
HPiHPi4748_110701-AggC-23.wav,True,HPiHPi4748,2011-07-01,AggC,23
WhiBlu5698_110404-WhineC-10.wav,True,WhiBlu5698,2011-04-04,WhineC,10
LblBla4548_130503-Te-20.wav,True,LblBla4548,2013-05-03,Te,20
BluRas07dd_110429-DC-29.wav,True,BluRas07dd,2011-04-29,DC,29
GraGra0201_110623-NestCSeq-49.wav,True,GraGra0201,2011-06-23,NestCSeq,49
WhiWhi1415_110404-ThuC-11.wav,True,WhiWhi1415,2011-04-04,ThuC,11
WhiGra0114_110318-TetC-11.wav,True,WhiGra0114,2011-03-18,TetC,11
GreOra1817_110623-AggC-12.wav,True,GreOra1817,2011-06-23,AggC,12
GreRas2400_110615_TetC-15.wav,True,GreRas2400,2011-06-15,TetC,15
Unknown000_110405-ThuC-01.wav,True,Unknown000,2011-04-05,ThuC,01
LblBla4548_130416-Wh-01.wav,True,LblBla4548,2013-04-16,Wh,01
HPiHPi4748_110701-TukC-09.wav,True,HPiHPi4748,2011-07-01,TukC,09
LblRed0613_111208-ThukC-08.wav,True,LblRed0613,2011-12-08,ThukC,08
BlaBla0506_110302-WhineC-06.wav,True,BlaBla0506,2011-03-02,WhineC,06
BlaLbl8026_110427-AggC-03.wav,True,BlaLbl8026,2011-04-27,AggC,03
PurRas20dd_110406-TetC-01.wav,True,PurRas20dd,2011-04-06,TetC,01
BluRas07dd_110607-TukC-21.wav,True,BluRas07dd,2011-06-07,TukC,21
WhiBlu4818_110328-Song-05.wav,True,WhiBlu4818,2011-03-28,Song,05
LblBla4419_130416-Ne-48.wav,True,LblBla4419,2013-04-16,Ne,48
HpiGra1004_130416-Whi-08.wav,True,HpiGra1004,2013-04-16,Whi,08
GreGre6364_130416-Te-16.wav,True,GreGre6364,2013-04-16,Te,16
BluRas61dd_110502-Song-17.wav,True,BluRas61dd,2011-05-02,Song,17
GraLbl0457_110601-NestC-12.wav,True,GraLbl0457,2011-06-01,NestC,12
GraGra0201_110907-ThuckC-18.wav,True,GraGra0201,2011-09-07,ThuckC,18
GraGra0201_110701-DC-35.wav,True,GraGra0201,2011-07-01,DC,35
GraGra0201_110907-ThuckC-24.wav,True,GraGra0201,2011-09-07,ThuckC,24
GreGre6364_130416-DC-04.wav,True,GreGre6364,2013-04-16,DC,04
WhiGra0114_110405-ThuC-08.wav,True,WhiGra0114,2011-04-05,ThuC,08
LblBla4548_130416-NeSeq-21.wav,True,LblBla4548,2013-04-16,NeSeq,21
WhiBlu4917_110304-TetC-04.wav,True,WhiBlu4917,2011-03-04,TetC,04
WhiGra0114_110318-TetC-07.wav,True,WhiGra0114,2011-03-18,TetC,07
GraGra0201_110706-DC-39.wav,True,GraGra0201,2011-07-06,DC,39
BluRas61dd_110421-DC-24.wav,True,BluRas61dd,2011-04-21,DC,24
YelGre5275_110623-WhineCSeq-05.wav,True,YelGre5275,2011-06-23,WhineCSeq,05
PurRas20dd_110411-TetC-25.wav,True,PurRas20dd,2011-04-11,TetC,25
LblRed0613_110923-WhineC-31.wav,True,LblRed0613,2011-09-23,WhineC,31
GreRas2400_110615_TetC-18.wav,True,GreRas2400,2011-06-15,TetC,18
BluRas07dd_110406-TetC-10.wav,True,BluRas07dd,2011-04-06,TetC,10
YelGre5275_110729-ThuckC-02.wav,True,YelGre5275,2011-07-29,ThuckC,02
GreGre6364_130416-Te-07.wav,True,GreGre6364,2013-04-16,Te,07
YelGre5275_110623-WhineCSeq-04.wav,True,YelGre5275,2011-06-23,WhineCSeq,04
GraGra0201_110623-WhineCSeq-04.wav,True,GraGra0201,2011-06-23,WhineCSeq,04
GreOra1817_1108201-AggC-33.wav,True,GreOra1817,,AggC,33
LblBla4419_130416-DC-35.wav,True,LblBla4419,2013-04-16,DC,35
WhiRas44dd_110617-DC-02.wav,True,WhiRas44dd,2011-06-17,DC,02
GraLbl0457_110429-DC-29.wav,True,GraLbl0457,2011-04-29,DC,29
PurRas20dd_110606-NestSeq-03a.wav,True,PurRas20dd,2011-06-06,NestSeq,03a
RedRas3600_110615-DC-02.wav,True,RedRas3600,2011-06-15,DC,02
BlaBla0506_110302-DC-14.wav,True,BlaBla0506,2011-03-02,DC,14
YelGre5275_110615-TetC-20.wav,True,YelGre5275,2011-06-15,TetC,20
GreOra1817_110729-AggC-20.wav,True,GreOra1817,2011-07-29,AggC,20
GraGra0201_110907-ThuckC-21.wav,True,GraGra0201,2011-09-07,ThuckC,21
YelGre5275_110729-ThuckC-04.wav,True,YelGre5275,2011-07-29,ThuckC,04
LblRed0613_110920-TetC-11.wav,True,LblRed0613,2011-09-20,TetC,11
LblBlu1630_110225-LTC-15.wav,True,LblBlu1630,2011-02-25,LTC,15
HPiHPi4748_110622-Song-20.wav,True,HPiHPi4748,2011-06-22,Song,20
YelGre5275_110728-ThuckC-32.wav,True,YelGre5275,2011-07-28,ThuckC,32
BluRas07dd_110429-DC-28.wav,True,BluRas07dd,2011-04-29,DC,28
YelOra2575_110630-DC-39.wav,True,YelOra2575,2011-06-30,DC,39
YelOra2575_110728-AggC-18.wav,True,YelOra2575,2011-07-28,AggC,18
LblRed0613_110920-TetC-21.wav,True,LblRed0613,2011-09-20,TetC,21
GreOra1817_110615-TetC-27.wav,True,GreOra1817,2011-06-15,TetC,27
YelOra2575_110629-DC-21.wav,True,YelOra2575,2011-06-29,DC,21
YelGre5275_110615-DC-07.wav,True,YelGre5275,2011-06-15,DC,07
GraGra0201_110907-ThuckC-01.wav,True,GraGra0201,2011-09-07,ThuckC,01
LblBla4548_130417-DC-02.wav,True,LblBla4548,2013-04-17,DC,02
YelOra2575_110630-DC-27.wav,True,YelOra2575,2011-06-30,DC,27
HPiHPi4748_110701-TukC-01.wav,True,HPiHPi4748,2011-07-01,TukC,01
BlaLbl8026_110609-AggC-22.wav,True,BlaLbl8026,2011-06-09,AggC,22
GraGra0201_110617-TetC-24.wav,True,GraGra0201,2011-06-17,TetC,24
WhiBlu5698_110329-TetC-26.wav,True,WhiBlu5698,2011-03-29,TetC,26
LblBla4548_130417-Te-04.wav,True,LblBla4548,2013-04-17,Te,04
LblBlu1927_110225-Beggseq-02.wav,True,LblBlu1927,2011-02-25,Beggseq,02
HPiHPi4748_110706-NestCSeq-43.wav,True,HPiHPi4748,2011-07-06,NestCSeq,43
YelOra2575_110615-DC-08.wav,True,YelOra2575,2011-06-15,DC,08
BluRas61dd_110414-Song-08.wav,True,BluRas61dd,2011-04-14,Song,08
LblBla4548_130417-DC-17.wav,True,LblBla4548,2013-04-17,DC,17
LblBlu1729_110225-Beggseq-14.wav,True,LblBlu1729,2011-02-25,Beggseq,14
WhiBlu4818_110329-TetC-19.wav,True,WhiBlu4818,2011-03-29,TetC,19
GraGra0201_110620-TetC-29.wav,True,GraGra0201,2011-06-20,TetC,29
BluRas61dd_110421-TetC-27.wav,True,BluRas61dd,2011-04-21,TetC,27
WhiBlu4917_110318-TetC-25.wav,True,WhiBlu4917,2011-03-18,TetC,25
BlaLbl8026_110609-NestC-27.wav,True,BlaLbl8026,2011-06-09,NestC,27
WhiLbl0010_110425-Tet-23.wav,True,WhiLbl0010,2011-04-25,Tet,23
GraGra0201_110620-NestCSeq-07.wav,True,GraGra0201,2011-06-20,NestCSeq,07
WhiRas44dd_110616-TetC-27.wav,True,WhiRas44dd,2011-06-16,TetC,27
WhiWhi1415_110302-TetC-09.wav,True,WhiWhi1415,2011-03-02,TetC,09
GraGra0201_110701-DC-34.wav,True,GraGra0201,2011-07-01,DC,34
GreOra1817_110728-DC-06.wav,True,GreOra1817,2011-07-28,DC,06
LblBla4419_130416-Ne-43.wav,True,LblBla4419,2013-04-16,Ne,43
LblBla4419_130416-Ne-60.wav,True,LblBla4419,2013-04-16,Ne,60
LblBla4548_130416-Wh-04.wav,True,LblBla4548,2013-04-16,Wh,04
WhiLbl0010_110606-NestC-36.wav,True,WhiLbl0010,2011-06-06,NestC,36
LblBla4548_130503-Te-18.wav,True,LblBla4548,2013-05-03,Te,18
LblBla4548_130418-DC-43.wav,True,LblBla4548,2013-04-18,DC,43
YelOra2575_110620-DisC-09.wav,True,YelOra2575,2011-06-20,DisC,09
HPiHPi4748_110801-ThuckC-24.wav,True,HPiHPi4748,2011-08-01,ThuckC,24
BlaBla0506_110304-DC-24.wav,True,BlaBla0506,2011-03-04,DC,24
GreGre6364_130416-Te-11.wav,True,GreGre6364,2013-04-16,Te,11
BluRas07dd_110428-DC-13.wav,True,BluRas07dd,2011-04-28,DC,13
YelGre5275_110623-TukC-01.wav,True,YelGre5275,2011-06-23,TukC,01
WhiBlu4818_110329-TetC-10.wav,True,WhiBlu4818,2011-03-29,TetC,10
BluRas61dd_110511-NestC-32.wav,True,BluRas61dd,2011-05-11,NestC,32
YelGre5275_110729-ThuckC-24.wav,True,YelGre5275,2011-07-29,ThuckC,24
LblRed0613_110920-NestSeq-70.wav,True,LblRed0613,2011-09-20,NestSeq,70
BlaLbl8026_110607-AggC-20.wav,True,BlaLbl8026,2011-06-07,AggC,20
HPiHPi4748_110706-AggC-30.wav,True,HPiHPi4748,2011-07-06,AggC,30
HPiHPi4748_110701-TukC-28.wav,True,HPiHPi4748,2011-07-01,TukC,28
GreGre2522_130417-Wh-01.wav,True,GreGre2522,2013-04-17,Wh,01
WhiLbl0010_110606-AggC-13.wav,True,WhiLbl0010,2011-06-06,AggC,13
LblBla4548_130417-DC-06.wav,True,LblBla4548,2013-04-17,DC,06
LblBla4419_130416-Ne-39.wav,True,LblBla4419,2013-04-16,Ne,39
YelGre5275_110623-WhineCSeq-06.wav,True,YelGre5275,2011-06-23,WhineCSeq,06
GraGra0201_110907-ThuckC-32.wav,True,GraGra0201,2011-09-07,ThuckC,32
LblBla4419_130417-Wh-17.wav,True,LblBla4419,2013-04-17,Wh,17
YelGre5275_110729-ThuckC-12.wav,True,YelGre5275,2011-07-29,ThuckC,12
LblRed0613_110920-NestSeq-69.wav,True,LblRed0613,2011-09-20,NestSeq,69
GreGre2522_130416-Te-05.wav,True,GreGre2522,2013-04-16,Te,05
HPiHPi4748_110616-TetC-03.wav,True,HPiHPi4748,2011-06-16,TetC,03
BluRas61dd_110607-TukC-08.wav,True,BluRas61dd,2011-06-07,TukC,08
HPiHPi4748_110729-AggC-38.wav,True,HPiHPi4748,2011-07-29,AggC,38
GraGra0201_110623-NestCSeq-53.wav,True,GraGra0201,2011-06-23,NestCSeq,53
PurRas20dd_110608-TukC-01.wav,True,PurRas20dd,2011-06-08,TukC,01
GreRas2400_110615_TetC-13.wav,True,GreRas2400,2011-06-15,TetC,13
LblRed0613_110920-WhineC-04.wav,True,LblRed0613,2011-09-20,WhineC,04
HPiHPi4748_110622-AggC-17.wav,True,HPiHPi4748,2011-06-22,AggC,17
LblRed0613_110920-TetC-14.wav,True,LblRed0613,2011-09-20,TetC,14
BluRas61dd_110511-NestC-08.wav,True,BluRas61dd,2011-05-11,NestC,08
HpiGra1004_130416-Whi-05.wav,True,HpiGra1004,2013-04-16,Whi,05
WhiRas44dd_110815-ThuckC-12.wav,True,WhiRas44dd,2011-08-15,ThuckC,12
LblBla4548_130503-Te-39.wav,True,LblBla4548,2013-05-03,Te,39
LblRed0613_110921-WhineC-12.wav,True,LblRed0613,2011-09-21,WhineC,12
GraGra0201_110627-AggC-13.wav,True,GraGra0201,2011-06-27,AggC,13
GreGre6364_130416-Te-10.wav,True,GreGre6364,2013-04-16,Te,10
BlaBla0506_110302-NekakleC-13a.wav,True,BlaBla0506,2011-03-02,NekakleC,13a
YelGre5275_110729-ThuckC-27.wav,True,YelGre5275,2011-07-29,ThuckC,27
WhiWhi1415_110302-TetC-11.wav,True,WhiWhi1415,2011-03-02,TetC,11
HPiHPi4748_110616-DC-05.wav,True,HPiHPi4748,2011-06-16,DC,05
GraLbl0457_110603-Song-14.wav,True,GraLbl0457,2011-06-03,Song,14
LblRed0613_110920-AggC-01.wav,True,LblRed0613,2011-09-20,AggC,01
GraLbl0457_110411-TetC-09.wav,True,GraLbl0457,2011-04-11,TetC,09
HPiHPi4748_110616-TetC-02.wav,True,HPiHPi4748,2011-06-16,TetC,02
BluRas07dd_110513-AggC-08.wav,True,BluRas07dd,2011-05-13,AggC,08
LblRed0613_110920-NestC-26.wav,True,LblRed0613,2011-09-20,NestC,26
LblRed0613_110920-NestC-06.wav,True,LblRed0613,2011-09-20,NestC,06
LblBlu2028_110225-Beggseq-02.wav,True,LblBlu2028,2011-02-25,Beggseq,02
YelOra2575_110706-NestC-15.wav,True,YelOra2575,2011-07-06,NestC,15
BluRas61dd_110511-NestC-11.wav,True,BluRas61dd,2011-05-11,NestC,11
BluRas61dd_110421-TetC-24.wav,True,BluRas61dd,2011-04-21,TetC,24
WhiRas44dd_110815-ThuckC-29.wav,True,WhiRas44dd,2011-08-15,ThuckC,29
LblRed0613_110920-NestC-21.wav,True,LblRed0613,2011-09-20,NestC,21
Unknown00F_110404-DC-19.wav,True,Unknown00F,2011-04-04,DC,19
WhiRas44dd_110616-TetC-09.wav,True,WhiRas44dd,2011-06-16,TetC,09
GreWhi1242_130416-Te-07.wav,True,GreWhi1242,2013-04-16,Te,07
LblBla4548_130417-DC-08.wav,True,LblBla4548,2013-04-17,DC,08
YelGre5275_110622-NestCSeq-26.wav,True,YelGre5275,2011-06-22,NestCSeq,26
GreOra1817_110729-ThukC-42.wav,True,GreOra1817,2011-07-29,ThukC,42
LblRed0613_111202-DC-36.wav,True,LblRed0613,2011-12-02,DC,36
WhiBlu5698_110304-NestC-02.wav,True,WhiBlu5698,2011-03-04,NestC,02
LblBla4548_130418-Te-08.wav,True,LblBla4548,2013-04-18,Te,08
YelGre5275_110623-TukC-05.wav,True,YelGre5275,2011-06-23,TukC,05
BlaBla0506_110304-ThuckC-03.wav,True,BlaBla0506,2011-03-04,ThuckC,03
LblBla4548_130418-DC-49.wav,True,LblBla4548,2013-04-18,DC,49
WhiRas44dd_110616-TetC-20.wav,True,WhiRas44dd,2011-06-16,TetC,20
LblBla4548_130418-DC-38.wav,True,LblBla4548,2013-04-18,DC,38
WhiBlu5698_110329-DC-16.wav,True,WhiBlu5698,2011-03-29,DC,16
HPiHPi4748_110801-AggC-39.wav,True,HPiHPi4748,2011-08-01,AggC,39
LblRed0613_110923-WhineC-33.wav,True,LblRed0613,2011-09-23,WhineC,33
HPiHPi4748_110914-ThuckC-13.wav,True,HPiHPi4748,2011-09-14,ThuckC,13
LblBla4548_130417-Te-07.wav,True,LblBla4548,2013-04-17,Te,07
LblBla4548_130503-Te-19.wav,True,LblBla4548,2013-05-03,Te,19
HPiHPi4748_110706-NestC-36.wav,True,HPiHPi4748,2011-07-06,NestC,36
YelGre5275_110729-ThuckC-18.wav,True,YelGre5275,2011-07-29,ThuckC,18
WhiBlu4818_110329-TetC-06.wav,True,WhiBlu4818,2011-03-29,TetC,06
WhiRas44dd_110706-NestC-07.wav,True,WhiRas44dd,2011-07-06,NestC,07
HPiHPi4748_110914-ThuckC-06.wav,True,HPiHPi4748,2011-09-14,ThuckC,06
HPiHPi4748_110616-TetC-13.wav,True,HPiHPi4748,2011-06-16,TetC,13
GraLbl0457_110425-Song-03.wav,True,GraLbl0457,2011-04-25,Song,03
YelGre5275_110615-TetC-06.wav,True,YelGre5275,2011-06-15,TetC,06
WhiBlu4917_110405-ThuC-01.wav,True,WhiBlu4917,2011-04-05,ThuC,01
BlaBla0506_110328-WhineC-15.wav,True,BlaBla0506,2011-03-28,WhineC,15
WhiRas44dd_110815-ThuckC-37.wav,True,WhiRas44dd,2011-08-15,ThuckC,37
PurRas20dd_110606-NestC-02.wav,True,PurRas20dd,2011-06-06,NestC,02
GreRas2400_110615_TetC-25.wav,True,GreRas2400,2011-06-15,TetC,25
BluRas07dd_110601-AggC-24.wav,True,BluRas07dd,2011-06-01,AggC,24
BlaBla0506_110304-Song-08.wav,True,BlaBla0506,2011-03-04,Song,08
YelOra2575_110801-TukC-26.wav,True,YelOra2575,2011-08-01,TukC,26
HPiHPi4748_110627-WhineC-02.wav,True,HPiHPi4748,2011-06-27,WhineC,02
RedRas3600_110615-DC-05.wav,True,RedRas3600,2011-06-15,DC,05
GreOra1817_110701-TukC-09.wav,True,GreOra1817,2011-07-01,TukC,09
WhiLbl0010_110607-TukC-04.wav,True,WhiLbl0010,2011-06-07,TukC,04
LblBla4548_130416-Ne-39.wav,True,LblBla4548,2013-04-16,Ne,39
LblBla4419_130416-DC-36.wav,True,LblBla4419,2013-04-16,DC,36
LblRed0613_110922-WhineC-15.wav,True,LblRed0613,2011-09-22,WhineC,15
WhiRas44dd_110616-AggC-05.wav,True,WhiRas44dd,2011-06-16,AggC,05
HPiHPi4748_110801-ThuckC-20.wav,True,HPiHPi4748,2011-08-01,ThuckC,20
GraLbl0457_110608-TukC-03.wav,True,GraLbl0457,2011-06-08,TukC,03
LblBla4548_130416-Wh-02.wav,True,LblBla4548,2013-04-16,Wh,02
GreGre2522_130416-Te-11.wav,True,GreGre2522,2013-04-16,Te,11
BluRas61dd_110607-TukC-09.wav,True,BluRas61dd,2011-06-07,TukC,09
WhiLbl0010_110607-AggC-19.wav,True,WhiLbl0010,2011-06-07,AggC,19
GraGra0201_110630-DC-23.wav,True,GraGra0201,2011-06-30,DC,23
HPiHPi4748_110801-ThuckC-21.wav,True,HPiHPi4748,2011-08-01,ThuckC,21
RedRas3600_110615-DC-08.wav,True,RedRas3600,2011-06-15,DC,08
LblRed0613_110923-WhineC-23.wav,True,LblRed0613,2011-09-23,WhineC,23
LblBla4548_130418-DC-46.wav,True,LblBla4548,2013-04-18,DC,46
GreOra1817_110728-DC-16.wav,True,GreOra1817,2011-07-28,DC,16
YelGre5275_110620-Song-33.wav,True,YelGre5275,2011-06-20,Song,33
BluRas07dd_110407-DC-01.wav,True,BluRas07dd,2011-04-07,DC,01
YelOra2575_110615-TetC-11.wav,True,YelOra2575,2011-06-15,TetC,11
WhiRas44dd_110815-ThuckC-26.wav,True,WhiRas44dd,2011-08-15,ThuckC,26
GreWhi1242_130416-Te-08.wav,True,GreWhi1242,2013-04-16,Te,08
LblRed0613_110920-NestC-62.wav,True,LblRed0613,2011-09-20,NestC,62
LblRed0613_110923-WhineC-38.wav,True,LblRed0613,2011-09-23,WhineC,38
WhiBlu4917_110304-TetC-11.wav,True,WhiBlu4917,2011-03-04,TetC,11
RedRas3600_110615-DC-03.wav,True,RedRas3600,2011-06-15,DC,03
WhiBlu4818_110329-TetC-07.wav,True,WhiBlu4818,2011-03-29,TetC,07
GreGre6364_130416-Te-15.wav,True,GreGre6364,2013-04-16,Te,15
YelGre5275_110627-Song-35.wav,True,YelGre5275,2011-06-27,Song,35
HPiHPi4748_110914-ThuckC-11.wav,True,HPiHPi4748,2011-09-14,ThuckC,11
GraLbl0457_110428-DC-24.wav,True,GraLbl0457,2011-04-28,DC,24
YelOra2575_110706-NestCSeq-07.wav,True,YelOra2575,2011-07-06,NestCSeq,07
BluRas07dd_110607-NestC-21.wav,True,BluRas07dd,2011-06-07,NestC,21
WhiLbl0010_110606-AggC-09.wav,True,WhiLbl0010,2011-06-06,AggC,09
RedRas3600_110615-DC-06.wav,True,RedRas3600,2011-06-15,DC,06
WhiWhi1415_110405-ThuC-31.wav,True,WhiWhi1415,2011-04-05,ThuC,31
GraGra0201_110617-DisC-01.wav,True,GraGra0201,2011-06-17,DisC,01
GreRas2400_110615_TetC-10.wav,True,GreRas2400,2011-06-15,TetC,10
LblRed0613_111013-DC-15.wav,True,LblRed0613,2011-10-13,DC,15
BluRas61dd_110429-DC-32.wav,True,BluRas61dd,2011-04-29,DC,32
GraLbl0457_110603-NestC-20.wav,True,GraLbl0457,2011-06-03,NestC,20
WhiWhi1415_110318-ThuC-02.wav,True,WhiWhi1415,2011-03-18,ThuC,02
GraGra0201_110616-TetC-08.wav,True,GraGra0201,2011-06-16,TetC,08
WhiBlu5698_110404-AggC-10.wav,True,WhiBlu5698,2011-04-04,AggC,10
LblBla4548_130418-So-47.wav,True,LblBla4548,2013-04-18,So,47
YelOra2575_110706-NestCSeq-17.wav,True,YelOra2575,2011-07-06,NestCSeq,17
YelOra2575_110623-Song-09.wav,True,YelOra2575,2011-06-23,Song,09
LblBla4548_130418-So-42.wav,True,LblBla4548,2013-04-18,So,42
YelGre5275_110615-DC-06.wav,True,YelGre5275,2011-06-15,DC,06
LblBla4548_130418-DC-47.wav,True,LblBla4548,2013-04-18,DC,47
LblBla4548_130503-Te-35.wav,True,LblBla4548,2013-05-03,Te,35
GreOra1817_110728-DC-13.wav,True,GreOra1817,2011-07-28,DC,13
LblRed0613_111208-ThukC-07.wav,True,LblRed0613,2011-12-08,ThukC,07
BlaBla0506_110302-DC-06.wav,True,BlaBla0506,2011-03-02,DC,06
LblBla4419_130416-DC-20.wav,True,LblBla4419,2013-04-16,DC,20
PurRas20dd_110606-NestC-01.wav,True,PurRas20dd,2011-06-06,NestC,01
